DrugID,DrugName,DrugCUI
DB12205,Ganitumab,C2980089
DB12213,Etaracizumab,C2350723
DB12246,Inclacumab,C4078374
DB12250,Cixutumumab,C2699335
DB12261,Ascrinvacumab,C4519598
DB12274,Aducanumab,C4043101
DB12281,Luspatercept,C4086553
DB12296,GS-5745,C3827124
DB12317,Vanucizumab,C4331496
DB12331,Labetuzumab govitecan,C4519108
DB12335,Tanezumab,C2346819
DB12342,Ensituximab,C2983727
DB12344,Fezakinumab,C2981359
DB12363,Dusigitumab,C4519591
DB12396,Fresolimumab,C2987643
DB12413,Indusatumab vedotin,C4519726
DB12456,Bococizumab,C4043705
DB12498,Mogamulizumab,C2987603
DB12520,Plozalizumab,C4287798
DB12530,Inebilizumab,C4519594
DB12534,Mavrilimumab,C2987425
DB12560,Blosozumab,C3885232
DB12584,Bimagrumab,C3899948
DB12589,Dacetuzumab,C2742509
DB12609,Tovetumab,C4519596
DB12683,Lumretuzumab,C4310393
DB12701,Intetumumab,C1881068
DB12718,Carlumab,C2346793
DB12734,Demcizumab,C2698134
DB12773,Sifalimumab,C2986882
DB12775,Abituzumab,C4519733
DB12797,Ecromeximab,C1831744
DB12807,Naptumomab Estafenatox,C2742795
DB12815,Crotedumab,C4519735
DB12820,Concizumab,C3494079
DB12826,Depatuxizumab,C1872017
DB12844,Rontalizumab,C2987428
DB12845,Amatuximab,C2987611
DB12849,Clazakizumab,C4077748
DB12891,Ozanezumab,C3885499
DB12893,Sacituzumab govitecan,C4086837
DB12917,Bimekizumab,C4519734
DB12943,Milatuzumab,C2716103
DB12976,Robatumumab,C4721939
DB13017,Rovalpituzumab Tesirine,C4507507
DB13037,Namilumab,C3273714
DB13045,Racotumomab,C2986854
DB13073,Tregalizumab,C4519743
DB13127,Olokizumab,C3885146
DB13140,Bezlotoxumab,C4291320
DB13375,Edrecolomab,C0279218
DB13535,Nebacumab,C0132092
DB13923,Emicizumab,C4278463
DB13976,Sulesomab,C0529257
DB13979,Besilesomab,C3660637
DB14004,Tildrakizumab,C4043954
DB14012,Burosumab,C4301607
DB14039,Erenumab,C4542165
DB14040,Eptinezumab,C4694272
DB14041,Fremanezumab,C4549503
DB14042,Galcanezumab,C4694273
DB14211,Fanolesomab,C1572727
DB14597,Lanadelumab,C4505508
DB14707,Cemiplimab,C4724806
DB14776,Camrelizumab,C4682408
DB14778,Setrusumab,C4726749
DB14784,Gancotamab,C5139892
DB14809,Anetumab ravtansine,C4045305
DB14811,Isatuximab,C4330502
DB14824,Icrucumab,C2698155
DB14843,Codrituzumab,C4507381
DB14864,Brolucizumab,C4550124
DB14871,Xentuzumab,C4508939
DB14877,Lintuzumab,C1311738
DB14891,Vobarilizumab,C4727769
DB14897,Parsatuzumab,C4054246
DB14905,Emactuzumab,C4078926
DB14908,Refanezumab,C4726669
DB14947,Bermekimab,C4542166
DB14952,Pamrevlumab,C5139936
DB14959,Opicinumab,C4550038
DB14962,Trastuzumab deruxtecan,C4726900
DB14967,Margetuximab,C4053695
DB14988,Dalantercept,C2981815
DB14997,Pateclizumab,C3529178
DB15014,Gremubamab,C5139896
DB15022,Apomab,C2346838
DB15044,Tafasitamab,C5139916
DB15045,Ipafricept,C3640817
DB15076,Abrilumab,C4528222
DB15089,Frovocimab,C5139891
DB15090,Tezepelumab,C4550163
DB15101,Tigatuzumab,C2973415
DB15104,Telisotuzumab vedotin,C4743550
DB15113,Utomilumab,C4331488
DB15118,Zolbetuximab,C2827697
DB15135,Ponezumab,C3273712
DB15160,Asunercept,C5139847
DB15172,Suvratoxumab,C4726796
DB15225,Mitazalimab,C5139905
DB15252,Nemolizumab,C4505530
DB15277,Gedivumab,C5139893
DB15349,Sofituzumab vedotin,C4688397
DB15354,Evinacumab,C4508522
DB15363,Istiratumab,C5139900
DB15383,Pidilizumab,C2346821
DB15397,GMA-161,C5139701
DB15409,Ladiratuzumab vedotin,C5139903
DB15415,Tomaralimab,C4743551
DB15428,Vesencumab,C5139919
DB15432,Pinatuzumab vedotin,C4078700
DB15441,Lulizumab pegol,C4078434
DB15443,Lorukafusp alfa,C5139716
DB15453,Naratuximab emtansine,C5139906
DB15559,Zenocutuzumab,C4726984
DB01143,Amifostine,C0015020
DB11653,Bremelanotide,C1721339
DB00109,Enfuvirtide,C0537439
DB00478,Rimantadine,C0035629
DB00919,Spectinomycin,C0001268
DB00943,Zalcitabine,C0012132
DB01265,Telbivudine,C1453933
DB03166,Acetic acid,C0000983
DB03312,Brivudine,C0163272
DB05102,Rupintrivir,C2350739
DB05105,Pleconaril,C0759032
DB05532,BMS-488043,C1702312
DB06198,Alovudine,C0206795
DB06219,Dalbavancin,C1172636
DB06234,Maribavir,C1508759
DB06236,Elvucitabine,C1314780
DB06614,Peramivir,C1675326
DB06683,Clevudine,C0045212
DB06759,Fomivirsen,C0292819
DB06817,Raltegravir,C1871526
DB07565,Chloramphenicol succinate,C0055339
DB08188,Emivirine,C0248121
DB08639,Dapivirine,C1434916
DB15528,Onasemnogene abeparvovec,C5140028
DB11713,Ruzasvir,C4508570
DB11758,Cenicriviroc,C4279622
DB11808,Faldaprevir,C3661290
DB11844,Pritelivir,C3713852
DB11888,Laninamivir octanoate,C3530114
DB11944,Ingavirin,C2714699
DB11998,Sorivudine,C0207628
DB12020,Tecovirimat,C2713595
DB12037,Vedroprevir,C3886605
DB12225,Beclabuvir,C4045497
DB12264,Atevirdine,C0210243
DB12470,Dexelvucitabine,C0389490
DB12687,Vesatolimod,C4519174
DB12753,Racivir,C0170737
DB12791,Laninamivir,C2931958
DB12901,Fiacitabine,C0045211
DB13041,Odalasvir,C4519290
DB13288,Tromantadine,C0077379
DB13597,Moroxydine,C0066805
DB13776,Ibacitabine,C0049263
DB13997,Baloxavir marboxil,C4688747
DB14906,Adafosbuvir,C5139767
DB15193,BMS-955176,C4705990
DB15206,Uprifosbuvir,C4706174
DB15332,Radavirsen,C4726656
DB15427,Fialuridine,C0208078
DB00410,Mupirocin,C0085259
DB01243,Chloroxine,C0055461
DB01256,Retapamulin,C1703334
DB09047,Finafloxacin,C2825286
DB09093,Chlortetracycline,C0008293
DB12924,Ozenoxacin,C2983945
DB14521,Silver cation,C3486826
DB00720,Clodronic acid,C0012081
DB14783,Diroximel fumarate,C5139729
DB00399,Zoledronic acid,C0257685
DB00630,Alendronic acid,C0771311
DB00884,Risedronic acid,C0140610
DB01077,Etidronic acid,C0015121
DB06255,Incadronic acid,C1881172
DB11590,Thimerosal,C0039867
DB00855,Aminolevulinic acid,C0002563
DB04619,Acetophenone,C0050459
DB05296,Motexafin lutetium,C0338310
DB05428,Motexafin gadolinium,C0964264
DB06659,Rostaporfin,C0076691
DB11630,Temoporfin,C0379149
DB11812,Talaporfin,C0245194
DB15351,Dihematoporphyrin ether,C0058031
DB09536,Titanium dioxide,C0076733
DB00460,Verteporfin,C0387288
DB14700,Damoctocog alfa pegol,C4723219
DB00134,Methionine,C0025646
DB00411,Carbamoylcholine,C0600175
DB01019,Bethanechol,C0053526
DB03128,Acetylcholine,C0001041
DB04365,Arecoline,C0003753
DB05137,Lobeline,C0023929
DB05152,NGX267,C4282096
DB06709,Methacholine,C0600370
DB07720,Epibatidine,C0219269
DB15357,Xanomeline,C0246836
DB00025,"Antihemophilic factor, human recombinant",C2732002
DB01783,Pantothenic acid,C0030342
DB01942,Formic acid,C0016576
DB02261,Platelet Activating Factor,C0032172
DB09109,Turoctocog alfa,C3529563
DB11168,Calcium threonate,C0896320
DB11311,Prothrombin,C0033706
DB11668,Rusalatide acetate,C0916588
DB12409,Vatreptacog alfa,C4044785
DB13151,Anti-inhibitor coagulant complex,C0982025
DB13201,Trenonacog alfa,C4550957
DB14473,Beroctocog alfa,C4718976
DB14562,Andexanet alfa,C4079904
DB14738,Turoctocog alfa pegol,C4727763
DB15233,Avapritinib,C4743552
DB15593,Golodirsen,C5222004
DB06199,Atrasentan,C0935914
DB06721,Gimatecan,C1455513
DB08884,Gadoxetic acid,C3489483
DB00139,Succinic acid,C0075429
DB00155,Citrulline,C0008864
DB00581,Lactulose,C0022957
DB03902,Oxalic Acid,C0069715
DB09060,Avibactam,C3489748
DB12243,Edaravone,C0070694
DB04823,Oxyphenisatin,C0031422
DB04824,Phenolphthalein,C0600489
DB07715,Emodin,C0013982
DB08890,Linaclotide,C2000261
DB09020,Bisacodyl,C0005632
DB09311,Polycarbophil,C4281718
DB11059,Carboxymethylcellulose,C0007068
DB11089,Docusate,C1692318
DB11097,Plantago seed,C0282327
DB11113,Castor oil,C0007343
DB11228,Methylcellulose,C0025729
DB13170,Plecanatide,C3711911
DB14232,Deacetylbisacodyl,C0058139
DB14627,Oxyphenisatin acetate,C0030080
DB15477,Alloin,C0051209
DB11622,Dehydrocholic acid,C0011182
DB06213,Regadenoson,C1698215
DB12425,Liothyronine I-131,C0338103
DB04690,Camptothecin,C0006812
DB02691,Glycocholic acid,C0017905
DB08834,Tauroursodeoxycholic acid,C0075857
DB08857,Bamet-UD2,C0962280
DB11789,Hyodeoxycholic Acid,C0063208
DB11860,Aramchol,C1122583
DB01252,Mitiglinide,C0906166
DB01277,Mecasermin,C0904505
DB01700,AICA ribonucleotide,C0051028
DB04830,Buformin,C0006359
DB04878,Voglibose,C0532578
DB09022,Benfluorex,C0053105
DB11698,Ipragliflozin,C3492889
DB11780,Allicin,C0051200
DB11824,Tofogliflozin,C3501434
DB11898,"2,4-thiazolidinedione",C0289779
DB12935,Remogliflozin etabonate,C2605528
DB13446,Guar gum,C0061996
DB14035,Englitazone,C0082429
DB15171,Tirzepatide,C5139934
DB15217,Gastric inhibitory polypeptide,C0017132
DB00039,Palifermin,C0677829
DB06688,Sipuleucel-T,C1706668
DB01210,Levobunolol,C0006388
DB15035,Zanubrutinib,C4683810
DB09142,Sincalide,C0037167
DB00947,Fulvestrant,C0935916
DB06401,Bazedoxifene,C2346970
DB06741,Gavestinel,C0907380
DB07706,2-Hydroxyestradiol,C0046196
DB15488,Echinacoside,C0637802
DB00298,Dapiprazole,C0057143
DB09067,Corticorelin ovine triflutate,C0251515
DB09269,Phenylacetic acid,C0070620
DB11268,Protocatechualdehyde,C0072487
DB13124,Troxerutin,C0077410
DB00049,Rasburicase,C0937932
DB11873,Verinurad,C4519235
DB13545,Isobromindione,C1881274
DB13551,Cinchophen,C0008793
DB13807,Tisopurine,C0076516
DB05168,Vintafolide,C3530172
DB00654,Latanoprost,C0090306
DB01160,Dinoprost tromethamine,C0058310
DB02056,Prostaglandin D2,C0033532
DB02304,Prostaglandin B2,C0072264
DB03866,Prostaglandin G2,C0072287
DB11411,Fenprostalene,C0060195
DB11454,Prostalene,C0072302
DB11519,Fluprostenol,C0060587
DB12708,Sulprostone,C0075628
DB13824,Enprostil,C0085191
DB00103,Agalsidase beta,C1137427
DB00707,Porfimer sodium,C1130428
DB02552,Geranyl Diphosphate,C1722774
DB04160,Pyrophosphoric acid,C0663812
DB14523,Phosphate ion,C1601799
DB13180,Gluconic Acid,C4082271
DB14516,Sodium cation,C0597484
DB00299,Penciclovir,C0164815
DB04930,Permethrin,C0070455
DB14712,Elapegademase,C4731737
DB06171,Paclitaxel trevatide,C2604057
DB13809,Paclitaxel poliglumex,C1702776
DB00012,Darbepoetin alfa,C0937950
DB00016,Erythropoietin,C0014822
DB00965,Ethiodized oil,C0015018
DB04711,Iodipamide,C0021971
DB08947,Iopamidol,C0022026
DB06535,Etilevodopa,C1434556
DB12478,Piribedil,C0031979
DB13502,Budipine,C0054202
DB15130,Dexpramipexole,C4045579
DB12890,Dihydrexidine,C0058038
DB00847,Cysteamine,C0010648
DB00093,Felypressin,C0015777
DB02860,Calyculin A,C0054549
DB11842,Angiotensin II,C0003009
DB13394,Adrenalone,C0050876
DB13464,Ornipressin,C0029276
DB14642,Lypressin,C0024328
DB10370,Festuca pratensis pollen,C3495106
DB10403,Agrostis gigantea pollen,C2684341
DB10404,Anthoxanthum odoratum pollen,C3495115
DB10962,Agrostis stolonifera pollen,C2827591
DB13925,Dotatate gallium Ga-68,C1742831
DB13985,Lutetium Lu 177 dotatate,C3272344
DB15494,Edotreotide gallium Ga-68,C3640098
DB11716,Misonidazole,C0026218
DB05077,SLV319,C1436085
DB11903,GW842166,C4519253
DB12193,Ajulemic acid,C1174691
DB12649,Ibipinabant,C3489855
DB13070,Surinabant,C1528182
DB14043,Palmidrol,C0069964
DB14737,Cannabinol,C0006865
DB13583,Mephenesin,C0025379
DB13610,Flumedroxone,C0060492
DB06755,Beta carotene,C0053396
DB12148,Menatetrenone,C0065936
DB14001,alpha-Tocopherol succinate,C0078375
DB14003,alpha-Tocopherol acetate,C1999896
DB14936,Menaquinone 6,C0065935
DB15394,gamma-Tocopherol,C0017054
DB09271,Cimetropium,C0141757
DB00929,Misoprostol,C0085174
DB12789,Dinoprost,C0012471
DB12769,Lometrexol,C0048852
DB03695,Piritrexim,C0054332
DB04655,Metoprine,C0066142
DB06358,Iclaprim,C1452002
DB08878,Aminopterin,C0002583
DB12912,Nolatrexed,C0796399
DB13795,Brodimoprim,C0054084
DB14763,Cycloguanil,C0056751
DB02345,Selenocysteine,C0074289
DB05631,ALT-2074,C4550919
DB11068,Selenic acid,C0074279
DB11142,Selenomethionine,C0036584
DB13622,Selenium (75Se) norcholesterol,C3652620
DB14546,Sulfate ion,C3536965
DB00750,Prilocaine,C0033124
DB00807,Proparacaine,C0072510
DB01086,Benzocaine,C0005059
DB08987,Etidocaine,C0015120
DB09342,Propoxycaine,C0033492
DB11148,Butamben,C0054235
DB11502,Butacaine,C0006466
DB13328,Butanilicaine,C0054241
DB13578,Metabutethamine,C0301289
DB11282,Diethyltoluamide,C0011134
